,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,duration,popularity,rd_year,release_date,track_name,chart_random
113,0.9740000000000001,0.418,190232,0.193,2JffXw8vBix5MCJ748ic4o,0.9159999999999999,10,0.0578,-15.572000000000001,1,0.0387,118.87899999999999,4,0.358,L'Orchestre de la Suisse Romande,190232,0,2012,2012-02-13,"Casse-Noisette Suite, op 71a: Minature Overture",0
114,0.0161,0.6759999999999999,215453,0.826,7ywUZGvT0aexrkz0WrX1Q8,5.66e-06,10,0.214,-4.321000000000001,0,0.28,81.843,4,0.6679999999999999,Dainjamental,215453,16,2006,2006-07-11,Mystery,0
115,0.0231,0.821,265076,0.629,5sbPtxfi8nDV4wAXY0rpGT,0.0243,0,0.26899999999999996,-6.669,1,0.0633,104.95700000000001,4,0.626,Adeline,265075,31,2018,2018-11-09,Before,0
116,2.68e-05,0.508,302667,0.9570000000000001,6UZIV2FSS4sbj1rl3yYlcV,5.15e-05,2,0.125,-6.2379999999999995,1,0.0546,145.99200000000002,4,0.532,Beast In Black,302666,54,2017,2017-11-03,Blind and Frozen,0
117,0.7070000000000001,0.526,167373,0.775,59f3mwUWL0owa27RxsBgxu,2.05e-05,0,0.217,-6.05,1,0.0352,80.10600000000001,4,0.9620000000000001,The Monkees,167373,4,2016,2016-11-26,I'm a Believer,0
118,0.000392,0.547,271726,0.711,511vZoh751PxC9aeTUCoam,0.00029,7,0.16,-6.489,1,0.0356,134.033,4,0.19699999999999998,Cassette,271725,0,2007,2007-02-12,Useless Confusion,0
119,0.9790000000000001,0.402,251360,0.325,6WlunNumvu4P0R0gSRmQ1Z,0.000133,7,0.759,-12.795,1,0.046,85.34,4,0.47200000000000003,Franz von Suppé,251360,0,2017,2017-11-03,Des Matrosen Heimkehr (Sung in Italian): Alto! Fermi la!,0
120,0.7659999999999999,0.345,128546,0.185,4xX8Mctcuz9uHgAG4szeMM,0.0,7,0.32899999999999996,-14.261,1,0.0521,162.22799999999998,5,0.7709999999999999,The Holy Quran (Koran) from QuranNow,128545,7,2012,2012-02-07,The Lies of the Disbelievers (verses 180-185) - Arabic,0
121,0.9570000000000001,0.833,64066,0.12300000000000001,11GLJ7SfdaC5aJ9GdNELAR,0.986,7,0.139,-16.317,1,0.447,113.99700000000001,4,0.992,Mick Slocum,64066,0,2014,2014-01-01,So Long Mates - 01:04 Shortcut,0
122,0.782,0.5479999999999999,132716,0.415,4zgd2Lfd1z1KzClGFASj8P,0.0,7,0.445,-21.052,0,0.945,94.994,4,0.43799999999999994,Monique Marvez,132715,7,2017,2017-06-27,Don't Call Me a Couger Call Me What I Am Sore,0
123,0.6970000000000001,0.401,197253,0.26,4LrXEpDa3hW5DLWQj30yZr,0.0,0,0.139,-9.831,1,0.0898,68.21,3,0.405,La Chicana,197253,10,2000,2000-01-01,Un Giro Extraño,0
124,0.69,0.335,251947,0.311,6U1G9VW6W8ql9cdtBM85Pz,2.35e-06,5,0.106,-13.968,1,0.0405,132.826,4,0.142,Higher Ground,251946,0,2013,2013-01-02,Borrowed Tomb,0
125,0.0626,0.7,266121,0.7190000000000001,4vahPELpo63JJ0jJnfPfNw,0.0,11,0.115,-6.221,0,0.26899999999999996,129.871,4,0.39399999999999996,Kid Ink,266121,23,2014,2014-11-10,Fired Up (feat. Styles P),0
126,0.978,0.358,169880,0.166,6zzRdq41ggRzEiZ4gVV0rv,0.943,0,0.10400000000000001,-18.439,1,0.0511,111.676,4,0.109,Kurt Reiman,169880,1,2018,2018-09-23,Evening Snowfall,0
127,0.6940000000000001,0.228,154044,0.41100000000000003,2fmr91Z1yGu9syy5Hl7Qw0,0.9790000000000001,4,0.21,-14.962,1,0.0366,113.62299999999999,4,0.0391,Vesky,154044,10,2018,2018-01-07,Ethereal,0
128,0.846,0.18,474467,0.249,6lvenpPouytUJ6Yygtyb2D,0.7979999999999999,3,0.0742,-16.590999999999998,1,0.038,84.329,4,0.0394,John Adams,474466,45,2005,2005-11-01,Grand Pianola Music: On the Great Divide,0
129,0.6,0.163,551725,0.0971,445VrdqlbiwAVPYXBv6TBi,0.909,5,0.0998,-27.767,1,0.0416,129.468,4,0.0332,Lustmord,551724,8,2008,2008-06-01,Of Eons,0
130,0.10800000000000001,0.932,194427,0.522,3WRY5h4cZQpUXMk24RgRrz,0.0,5,0.0901,-10.720999999999998,0,0.0321,113.03200000000001,4,0.934,Le,194426,0,2015,2015-07-01,"Brian Loves Travel Channel, Philosophy, and Wyoming",0
131,0.728,0.517,247000,0.46399999999999997,5IdAktwNc6tQ0Hc96gwSIl,0.863,0,0.196,-12.642999999999999,1,0.0292,97.97399999999999,4,0.142,Invisible Thoughts,247000,0,2009,2009-05-05,Modeling,0
132,0.925,0.12,481453,0.0755,3rPsrmdQkua16ZeXfYP4D6,0.718,8,0.311,-23.098000000000003,0,0.0377,81.234,4,0.0365,Franz Schreker,481453,10,2013,2013-07-30,Der ferne Klang: Act III: Zwischenspiel,0
133,0.894,0.584,53240,0.0532,2EKaoTfQ54xDwupYnPopD8,5.25e-05,0,0.449,-21.38,1,0.0744,122.50299999999999,4,0.348,Arthur Sullivan,53240,0,2011,2011-01-01,The Grand Duke / Act 2: His Highness we know not,0
134,0.5529999999999999,0.515,204822,0.42200000000000004,0McY1le8N8TXf78dqLdvzU,0.0,7,0.56,-11.187999999999999,1,0.408,87.427,5,0.217,Morrow,204821,1,2018,2018-11-11,The Flood,0
135,0.000322,0.614,225200,0.929,1JkoSeNsXWsdQybaIkWSqi,0.00398,11,0.135,-5.725,0,0.0715,119.919,4,0.401,Kill Murray,225200,0,2012,2012-05-09,Laser,0
136,0.585,0.512,141093,0.74,5zMzf34x5R9bF4fJTRaF4b,0.0,0,0.34299999999999997,-4.938,1,0.0469,138.79,4,0.777,Little Gerhard,141093,24,2001,2001-01-01,Kär i din bild,0
137,0.000177,0.75,517493,0.9279999999999999,0TOzgYrit2Ji46O4oZoldH,0.802,2,0.177,-7.821000000000001,1,0.0599,127.999,4,0.27399999999999997,Tamer Fouda,517154,0,2010,2010-01-19,Dark Tribal Rhythm - Essam Gawish Darker Mix,0
138,0.004,0.807,216007,0.909,1fo961Q0D6rBTSWtlcq7BB,0.7509999999999999,10,0.608,-9.623,0,0.055,129.072,4,0.632,DJ Rambo,216006,0,2012,2012-01-16,Borderline,0
139,0.00662,0.5870000000000001,229042,0.802,2d5I96Rbrax7FwZv2q0dIy,1.23e-05,9,0.0913,-4.729,0,0.0815,109.704,4,0.47700000000000004,The Expensive Habits,229041,0,2007,2007-10-12,Umbrella,0
140,0.877,0.38,672291,0.1,7kQrjFULf3aEzLdawE1KjE,0.852,8,0.107,-19.262,1,0.0556,75.24,4,0.0355,Franz Liszt,672291,0,2016,2016-04-08,"Harmonies poetiques et religieuses, S. 173: 7. Funerailles; October 1849",0
141,0.9840000000000001,0.278,295333,0.0518,1Tth1AaEPz6lWJDDl8nafK,0.0131,11,0.37799999999999995,-24.329,1,0.0396,94.771,4,0.171,Modest Mussorgsky,295333,0,2011,2011-10-13,"Boris Godunov: Opera in Four Acts With a Prologue: Act II: ""I have achieved absolute power""",0
142,0.977,0.47700000000000004,570267,0.344,4ydTiIMpr3oryVyvd9Re2K,0.0,4,0.157,-3.8819999999999997,0,0.0376,93.412,3,0.542,Abdulrahman Al Sudaes,570266,0,2014,2014-01-23,Sourate Al Fath,0
143,0.898,0.521,338133,0.153,6F28VUHD4S4gl5jC7FqCPd,2.2800000000000002e-05,8,0.0771,-16.881,1,0.0316,110.833,3,0.222,Ashok Bhatt & Shivangi Bhatt,338133,0,2001,2001-01-01,Namaami Gauri Nandanam,0
144,0.00734,0.354,210733,0.945,4CBPmnNEvb1FGZCAYyW21W,0.0,4,0.0694,-7.417000000000001,1,0.0821,167.128,4,0.713,The Replacements,210733,21,1984,1984-01-01,Perfectly Lethal [Outtake],0
145,0.418,0.82,214147,0.804,3TOWFbKE5SygMa8UIIrGYW,0.247,11,0.285,-11.097000000000001,0,0.052000000000000005,113.00399999999999,4,0.7120000000000001,Wood Sound,214146,0,2016,2016-08-04,Ijo (remix),0
146,0.985,0.4,155640,0.0915,2gomHJhKPbOnQtTIQrrhzn,0.9009999999999999,9,0.0845,-21.665,0,0.0396,141.744,4,0.598,Sy Brandon,155640,0,2003,2003-12-23,Three Flirtations - Coy,0
147,0.893,0.439,148320,0.131,0seMWQB9w7SwtiojsknjMN,0.0,2,0.146,-6.473,1,0.0301,99.619,4,0.389,Acapeldridge,148320,14,2018,2018-11-02,A Mighty Fortress,0
148,0.0104,0.35600000000000004,215800,0.97,4YEy1HoAk7eXw8Zbu42VAO,7.33e-06,9,0.97,-5.419,1,0.0829,171.86900000000003,4,0.42,Faith And The Muse,215800,9,2001,2001-10-23,Romeo's Distress - Live,0
149,0.695,0.574,154440,0.547,31VxeI4HxW684Q4yr3Vzwk,1.84e-05,1,0.102,-10.029,1,0.0268,160.876,4,0.823,The Shermans,154440,0,2001,2001-09-01,Explode,0
150,0.0014,0.33899999999999997,255960,0.742,3Ch8Gwi8Mw83hMDP29JMDz,0.000135,9,0.15,-5.729,1,0.0684,164.05,4,0.43200000000000005,Madsen,255960,36,2018,2018-06-15,Ein paar Runden,0
151,0.779,0.7170000000000001,219214,0.523,64RP8txRimDRq65Onj7kfy,1.5e-06,1,0.306,-9.139,0,0.348,97.9,4,0.728,Goodkid Collins,219214,0,2018,2018-04-19,Caine Interlude,0
152,0.953,0.24100000000000002,104107,0.221,574t601ZHA0kMeDs3CLXm2,0.0,0,0.146,-11.734000000000002,1,0.0314,101.61200000000001,4,0.19899999999999998,New Swing Quartet,104106,0,2015,2015-04-30,Adeste Fideles,0
153,0.988,0.158,215040,0.017,1F5Vf4KmxedBZvsJIcYDEe,0.9490000000000001,10,0.134,-31.956,0,0.0334,66.723,4,0.127,Marco Antonio Cavazzoni,215040,0,2010,2010-08-01,Madame vous aves mon cuor,0
154,0.7440000000000001,0.772,233733,0.371,6nLvaCZFR1wEzW3sIKpsnr,0.0,5,0.16699999999999998,-5.742999999999999,0,0.0348,96.574,4,0.684,Amy Winehouse,233733,74,2006,2006-01-01,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",0
155,0.253,0.644,191187,0.723,3fpcOuZt6cniahhgVEoxuQ,7.070000000000001e-05,0,0.369,-6.319,1,0.0989,92.001,4,0.715,Dexys Midnight Runners,191186,36,1982,1982-08-01,"The Celtic Soul Brothers (More, Please, Thank You)",0
156,0.00447,0.446,369240,0.762,3FSt1h4breAhZzeiYtAmel,0.113,9,0.284,-10.713,0,0.0433,125.77,4,0.187,China Traffic,369240,0,2019,2019-01-15,Hipster Shit,0
157,0.8029999999999999,0.569,44857,0.0443,1ORctkPpgPzBCnna0B22GL,0.0,5,0.19399999999999998,-18.517,1,0.0593,140.06799999999998,3,0.47200000000000003,Jessie & Happy Party Band,44857,8,2018,2018-07-04,Tanti Auguri Sexy (Germano),0
158,0.851,0.603,192293,0.5670000000000001,4Ab72VszYH8sLTcmSqG1pd,0.81,9,0.151,-9.262,0,0.0495,84.367,4,0.7909999999999999,Déo Rian,192293,0,2007,2007-05-01,Já Que Não Toco Violão,0
159,0.10400000000000001,0.687,173659,0.782,1eM7o4gKR9j3nXrmQ0v0eb,0.0,11,0.0936,-7.682,0,0.11,122.90899999999999,4,0.6990000000000001,Caroline,173658,6,2018,2018-12-21,Patience (Lash Remix),0
160,0.0994,0.705,211007,0.825,0ftY7usN9FyBTCNVXESpQv,2.8999999999999998e-06,5,0.301,-5.55,1,0.0387,130.028,4,0.6629999999999999,Alexander Ferro,211006,13,2016,2016-10-07,Voll ins Herz hinein,0
161,0.35700000000000004,0.684,292945,0.688,6qI9MmbQMCiU9dGal2NjWf,0.0,0,0.345,-5.388,1,0.209,140.327,4,0.723,Raging Fyah,292945,22,2015,2015-05-26,Barriers,0
162,0.0538,0.36700000000000005,148920,0.9009999999999999,5G8b4pHvAp3pwRnlXwqXPV,4.36e-06,11,0.261,-5.1339999999999995,1,0.0529,144.99,4,0.5479999999999999,Man Factory,148919,2,2013,2013-01-01,Ken Hitches a Ride,0
163,0.0669,0.64,278061,0.95,7reWLnuSatZ52BxL46QUbz,1.75e-06,10,0.96,-5.025,1,0.0609,119.991,4,0.687,Aleks Syntek,278060,7,2009,2009-01-01,Superficie Lunar - Live Auditorio Nacional 08,0
164,0.154,0.716,263920,0.74,4aWFd4YqOaTPYZIowGk2DZ,0.0,8,0.0923,-6.909,1,0.0794,115.031,4,0.733,AlunaGeorge,263920,2,2012,2012-01-01,Put Up Your Hands,0
165,0.289,0.518,314122,0.945,4zMMZiiBzC4P8m8wDqLRmd,0.0,8,0.8640000000000001,-7.1,1,0.253,164.912,4,0.589,Upendra Ujala,314122,0,2017,2017-05-03,Gori Bachake Rakha Tani Jawani,0
166,0.36200000000000004,0.705,182809,0.573,05BMTzNtoDK4Kiv1eWlWKF,0.0,6,0.153,-7.006,0,0.0652,79.976,4,0.491,Ras Tibuia,182809,15,2018,2018-09-17,Canção para os Pássaros,0
167,0.386,0.703,291837,0.267,13Z81PArOoDTlfOhUDMEay,0.0,10,0.0945,-8.859,0,0.627,136.654,5,0.648,Wordscape,291837,0,2015,2015-03-31,Chapter 42 - Appendix,0
168,0.00155,0.282,252800,0.508,5nuNtkBBAy8WBHHFpFUcWJ,0.91,11,0.10400000000000001,-14.229000000000001,0,0.0341,150.107,4,0.231,The Michael Corona Project,252800,0,2018,2018-06-14,Inspiration,0
169,0.805,0.677,63067,0.713,3ep3J4ncGtWyL74inhP8Dn,8.89e-05,1,0.10400000000000001,-12.984000000000002,1,0.526,67.566,4,0.5589999999999999,Team Xtreme,63066,7,2008,2008-05-13,Alles oder nichts - Teil 13,0
170,0.517,0.672,188000,0.5479999999999999,6EqBTjyBh8ZEXHGdjecX77,7.43e-06,9,0.126,-6.141,0,0.0404,144.07,3,0.764,Laurent Bruschini,188000,0,2013,2013-06-23,Mora Testa,0
171,0.9420000000000001,0.21600000000000003,277173,0.044000000000000004,6jlTVkSQpSUa2hEVU193Y5,0.0,5,0.0766,-24.861,1,0.0647,176.243,5,0.0844,George Frideric Handel,277173,2,1999,1999-04-01,"Giulio Cesare in Egitto, HWV 17 (Sung in English): Act II Scene 1: Lamenting, complaining of Caesar's disdaining (Cleopatra, Caesar)",0
172,0.13699999999999998,0.759,226706,0.725,6BkSMBnLstjI6BSxGS02ju,0.0,2,0.315,-7.9879999999999995,1,0.263,98.009,4,0.33,J-Stone,226705,37,2019,2019-03-06,Money Gang,0
173,0.0111,0.753,176875,0.7190000000000001,3DPGOZQ8wbJHu9fe9OUcgn,0.0,5,0.195,-8.467,1,0.156,84.977,4,0.141,Brig,176875,0,2017,2017-06-10,No Handouts,0
174,0.536,0.46799999999999997,266267,0.555,0Lourxx20PzVkfU7GYSjtw,0.0053100000000000005,5,0.307,-12.585999999999999,0,0.0855,111.78200000000001,4,0.889,Manoj Parikh,266267,0,2000,2000-11-27,Chhori Chale Ni Mhare Laar Dikha Doon,0
175,0.968,0.505,95446,0.0984,5g1xgOYYtrzYtbCQubDqiS,0.94,2,0.109,-16.499000000000002,0,0.0401,68.196,3,0.0765,Study Vibes,95445,6,2018,2018-01-08,Exam Study,0
176,0.872,0.627,190991,0.36200000000000004,2YV0FbksfTJ4TbPEXoforj,0.0,2,0.10099999999999999,-14.579,0,0.0542,86.12799999999999,4,0.479,Austad,190990,0,2017,2017-06-12,Bewafa (feat. Salman Raja),0
177,0.00193,0.326,161493,0.8490000000000001,6k4X4JqL2kpEnJCQ0PgtPG,0.00288,4,0.345,-7.879,0,0.0644,121.62700000000001,4,0.461,Militant Babies,161493,0,2005,2005-10-14,Hit And Run,0
178,0.792,0.366,494560,0.506,0zzyblUA9iAK5g2e2SX8Kd,0.691,0,0.0767,-9.511000000000001,1,0.0398,84.90100000000001,3,0.188,Just East,494560,0,2010,2010-09-29,Dropping Like Skies,0
179,0.01,0.8009999999999999,86727,0.9329999999999999,0GCcSCH1d0cKsCfpqPmuX6,0.9420000000000001,5,0.087,-8.181000000000001,0,0.0503,127.99,4,0.961,DJ Jude Luis,86726,3,2014,2014-12-12,Drop Me Out,0
180,0.7020000000000001,0.252,397000,0.467,2yenaqGv4MqCSotyC5kkmJ,0.9109999999999999,10,0.0981,-16.089000000000002,0,0.111,119.915,4,0.0396,D.Z.,397000,0,2012,2012-08-23,Baggage - Original Mix,0
181,0.163,0.726,142091,0.289,5o7BTNHqkUEP6lvtZKsT0g,0.0,5,0.168,-10.360999999999999,0,0.882,119.494,4,0.439,Eva & Adam,142091,13,2017,2017-01-06,Parar ihop henne med Tomas,0
182,0.16699999999999998,0.33299999999999996,137067,0.54,1pv4CA44nyGCR6AH1nKYNX,0.858,7,0.536,-7.473,1,0.0278,107.762,4,0.14800000000000002,Gatto Ciliegia,137066,0,2010,2010-01-01,Bar Sport - Seq. 25,0
183,4.429999999999999e-05,0.513,310661,0.995,6YzXqV92tpyKvyjiDn5pzD,0.0875,4,0.322,-3.588,1,0.171,130.024,4,0.114,Serpents U.S.,310660,2,2013,2013-02-05,The Herald of Heresy,0
184,0.0579,0.645,205507,0.802,1aAlP7RSvR82OKaUNi66cz,1.77e-06,5,0.0675,-5.263999999999999,1,0.0626,96.264,4,0.785,Klezperanto,205506,0,2000,2000-07-06,"Khevre, Nit Gezogrt",0
185,0.46399999999999997,0.6509999999999999,463560,0.88,7ilCv1BOS9tSvwXbuy0Kan,0.0,6,0.6659999999999999,-6.124,0,0.065,130.062,4,0.9359999999999999,Ramdev Gurjar Demali,463559,0,2015,2015-12-14,Sawariya Gujriya Deve Hela Hel,0
186,0.14300000000000002,0.8759999999999999,430916,0.382,0p3fVLFkbHuWv1WFWEiz0t,0.721,10,0.11199999999999999,-10.176,0,0.28,126.98,4,0.106,Carlo Romeo,430915,0,2015,2015-04-10,Duke Nuke,0
187,0.991,0.201,260571,0.0243,15TJyN3DOa8WvUKvypC6ws,0.958,3,0.11800000000000001,-27.066999999999997,1,0.0421,65.531,4,0.0561,Sleep Sound Library,260571,0,2018,2018-08-07,Stress Relieving,0
188,1.1400000000000001e-05,0.33799999999999997,165880,0.9890000000000001,0gnfFOOUlA2qcR1eNVTutA,0.446,1,0.3,-3.2939999999999996,1,0.0869,114.26899999999999,4,0.455,Suicide Silence,165880,40,2008,2008-01-01,The Price of Beauty,0
189,0.877,0.0682,178920,0.09699999999999999,65R2We9FfYpOTz68Uhftz3,0.7240000000000001,8,0.107,-22.721,1,0.0366,72.315,5,0.0375,Yoga Tribe,178919,0,2018,2018-09-10,Nightly Trance,0
190,0.9279999999999999,0.395,52027,0.10099999999999999,4cX1ur5zwWIhoH5XYzMyyf,0.0,2,0.17300000000000001,-30.779,1,0.11699999999999999,87.986,3,0.038,Giuseppe Verdi,52026,8,1991,1991-03-25,Aida: Presago il core della tua condanna,0
191,0.878,0.614,277947,0.8059999999999999,2bBaWNHuql02r5Xio2mNXu,0.484,2,0.956,-8.21,1,0.0557,125.01,4,0.379,Laurent Voulzy,277946,13,2013,2013-11-25,En regardant vers le pays de France,0
192,0.547,0.5,144000,0.526,2Krimdal5azvaOEZ5ZY877,9.65e-06,5,0.0987,-11.885,0,0.37200000000000005,160.149,4,0.158,Tae Smooth,144000,0,2019,2019-01-23,Outer Space,0
193,0.000303,0.536,376640,0.852,0WdLWn3OCOOBIMMDla7sHY,0.759,1,0.131,-6.2170000000000005,1,0.0335,164.10299999999998,4,0.6759999999999999,Trek-e,376640,0,2008,2008-06-10,Acid Line - featuring Caddy Cad,0
194,0.5529999999999999,0.648,215173,0.377,0YHYMbg4CibLDrod3uSonn,0.142,5,0.0734,-13.149000000000001,1,0.126,209.34799999999998,4,0.937,Traditional,215173,8,2001,2001-01-01,Yankee Doodle/Battle Hymn Of The Republic - Remix,0
195,0.925,0.6990000000000001,75681,0.37200000000000005,71HR7F9u3sgwMmjnsqLSKB,0.366,0,0.126,-7.5329999999999995,1,0.0325,118.16799999999999,4,0.705,Wilfred William Burns,75680,0,2016,2016-10-07,Heavy Machinery,0
196,0.000103,0.8029999999999999,177253,0.5820000000000001,2XNPSVxtuXZqPXChQNMvhg,0.93,10,0.128,-11.954,0,0.0496,126.04299999999999,4,0.47700000000000004,Level Of Encore,177253,0,2015,2015-03-27,Optical - Deep Mix,0
197,0.318,0.414,385533,0.345,0fTOYMqDuziSa5H09DLTUy,0.27,4,0.10800000000000001,-11.417,1,0.0265,90.345,4,0.303,Luna,385533,18,1995,1995-07-18,Kalamazoo,0
198,0.298,0.473,176907,0.42100000000000004,2XLYcoC1W28DKdzXtCSWDW,0.785,2,0.0959,-12.888,1,0.231,82.588,4,0.654,Union Hall Showtime Band,176906,0,2012,2012-08-03,Medley: Scarce O'Tatties/Murphy's Folly,0
199,0.00951,0.7609999999999999,403123,0.611,0YDOJ195mxzwwoYz6bYQDn,0.519,6,0.149,-5.095,1,0.0538,128.02700000000002,4,0.314,Hanna Hansen,403123,0,2011,2011-05-20,Take Me - Deepside Deejays Remix,0
200,0.0008820000000000001,0.461,198004,0.9490000000000001,5fL9XZ4HKBX8TiFswHFP9t,0.873,2,0.111,-6.2010000000000005,1,0.048,150.023,4,0.0354,FacexHugger,198004,6,2018,2018-05-21,Med-Bay Incident,0
201,0.14400000000000002,0.703,228389,0.565,1iHN2C8YruSCcR17vKB3qg,2.7899999999999997e-05,1,0.0919,-11.389000000000001,1,0.11,103.009,4,0.39899999999999997,Derrty D,228388,0,2016,2016-07-15,Fall Semester (feat. Chad Roto),0
202,0.804,0.5660000000000001,165827,0.414,4gj72MMFrV6AYwDjXeMQ70,4.79e-06,8,0.0704,-8.017999999999999,1,0.209,204.453,3,0.973,La Original Banda El Limón de Salvador Lizárraga,165826,0,2013,2013-01-01,Ramiro Sierra,0
203,0.971,0.23199999999999998,160419,0.068,7BrQ86cGdSFFerL6jmnOcb,0.867,0,0.10800000000000001,-13.488,1,0.0354,86.84899999999999,4,0.0388,Pilates L'école,160419,15,2010,2010-03-08,Pilates Power and Eccentric Contraction,0
204,0.0104,0.8009999999999999,335556,0.556,33QfnUTSfi4eEepXYDKKKn,0.92,10,0.0933,-14.459000000000001,0,0.0673,107.993,4,0.535,Thomass Jackson,335555,2,2016,2016-06-06,Midway Atoll - Original Mix,0
205,0.9890000000000001,0.24100000000000002,603406,0.0219,4BP3LwXji3a6uCcN1K0vuK,0.000837,3,0.102,-27.746,1,0.0415,90.102,4,0.126,George Frideric Handel,603406,0,2016,2016-09-06,"Messiah, HWV 56, Pt. 2: 23. He Was Despised (Alto Aria)",0
206,0.948,0.56,245800,0.294,4e9G4W6AClLDNMbBTP1Aww,0.5710000000000001,4,0.19,-17.194000000000003,1,0.0409,96.031,3,0.8759999999999999,Johann Sebastian Bach,245800,10,2011,2011-01-01,"Brandenburg Concerto No.1 In F Major, BWV 1046: 3. Allegro",0
207,0.0198,0.713,110367,0.7,4LVcUWDRxdQSZz0FpoS7Fl,0.0,1,0.483,-8.357000000000001,1,0.35700000000000004,92.64399999999999,4,0.49,Smiley Loc,110367,0,2019,2019-02-27,Statement,0
208,0.66,0.579,141084,0.446,5Tyln89fwdKz5yJvzirMaL,0.629,5,0.589,-17.189,1,0.0322,98.23700000000001,4,0.961,Gezim Nika,141084,4,2017,2017-10-28,Ku pin uje moj cik Tropoje,0
209,0.0819,0.754,314029,0.499,5jsPYxT8ro13txzybXzYAs,0.586,7,0.345,-14.634,1,0.0706,137.012,4,0.341,Phaeleh,314028,11,2008,2008-05-26,Reflections - Original Mix,0
210,0.16899999999999998,0.63,427573,0.7909999999999999,6xD6xOVLXCQqPPDCkMzeAC,0.0006490000000000001,1,0.0273,-9.179,1,0.0485,97.419,4,0.851,Ian Hunter,427573,28,2006,2006-03-31,All American Alien Boy,0
211,0.0616,0.696,197315,0.43700000000000006,39kpgBQYWa8fg5NaMwRfvP,2.14e-06,2,0.0792,-13.034,0,0.0343,107.007,4,0.47,Enfants rois,197315,0,2018,2018-12-04,Pire que Marx?,0
212,0.5589999999999999,0.6629999999999999,127791,0.6920000000000001,5ycsgCEekuNhBXtieOpzj3,0.0,8,0.105,-5.492000000000001,0,0.0918,135.965,4,0.579,Chief Keef,127791,30,2014,2014-12-10,Who Would Ever Thought,0
213,0.0142,0.41600000000000004,454000,0.37,38XUtBItqvdeowsu8fvNg6,0.000169,9,0.0861,-15.665999999999999,1,0.031,134.894,4,0.462,EaSTihR,454000,0,2016,2016-08-10,Safe in Sound (feat. Syd Bacon),0
214,0.614,0.3,209533,0.619,2YKsDby1kOTCT8UHE5LEuo,0.193,5,0.341,-10.809000000000001,0,0.0313,93.20299999999999,4,0.852,Jean-Philippe Rameau,209533,0,2012,2012-06-05,Nouvelles suites de Pieces de clavecin: Suite in G Major - Minor: VIII. L'egiptienne,0
215,0.898,0.597,119652,0.17600000000000002,1AuwHRm8U3zT7tbWSnjoRR,0.0,7,0.218,-21.410999999999998,0,0.247,119.417,4,0.831,Pat Foster,119652,0,2000,2000-01-01,Talking Sharecropper,0
216,0.228,0.562,73725,0.785,1aZ4UHZqELjPuHXUyvV1sw,4.51e-06,2,0.113,-4.982,0,0.0367,150.19299999999998,4,0.657,Harris And Kircher,73724,0,2018,2018-03-22,Leaks,0
217,0.519,0.8029999999999999,196427,0.815,7EMhRJcc9fM0bjaSyRQQQa,2.7300000000000003e-05,5,0.20199999999999999,-5.757000000000001,1,0.0287,113.007,4,0.963,2/Kwart (Tegelen),196426,0,2015,2015-10-02,De tent op de kop,0
218,0.987,0.33,308686,0.41700000000000004,4ZQBFjmIXvs5ZTtOEZRdzw,0.263,11,0.35100000000000003,-5.136,0,0.0303,131.457,3,0.284,Mario Trevi,308693,4,2010,2010-01-01,Era De Maggio,0
219,0.993,0.264,82987,0.354,0ugp7IODkKaKhAltQcXUkl,0.7559999999999999,7,0.40399999999999997,-12.99,1,0.0463,77.459,3,0.113,Giuseppe Verdi,82986,3,2017,2017-09-15,"Verdi: Nabucco, Act 1: ""Sperate, o figli!"" (Zaccaria, Chorus) [Live]",0
220,0.449,0.768,208000,0.486,4fVqiaAchWj2h0wZ6eImID,0.0,7,0.0649,-12.477,1,0.382,86.95100000000001,4,0.6629999999999999,DK,208000,0,2016,2016-08-27,Cali,0
221,2.49e-05,0.49700000000000005,203941,0.963,36IjmnkX8YR4YUkVbrDOO2,0.0,7,0.0544,-6.812,1,0.0602,110.399,4,0.456,Gage,203940,0,2013,2013-03-24,Sport,0
222,0.0134,0.607,237073,0.975,7BmKsG9DW3BgQ7iUBum0E7,0.0116,9,0.14300000000000002,-2.415,1,0.271,164.09099999999998,4,0.499,Knife Party,237073,37,2016,2016-10-13,Battle Sirens - Brillz Remix,0
223,0.7759999999999999,0.38,511336,0.25,35WItypGdlUkgzD0gU04V2,0.937,11,0.11199999999999999,-13.304,0,0.0294,78.733,4,0.0639,Giorgos Tabakis,511336,0,2018,2018-05-10,Candles,0
224,0.6940000000000001,0.45299999999999996,192658,0.42700000000000005,0fmjkBScKaKlDXGfs2yPJ4,0.0,1,0.10300000000000001,-7.332999999999999,0,0.0343,132.27100000000002,4,0.38799999999999996,Kim Jae Joong,192658,21,2013,2013-03-06,My Only Comfort,0
225,0.00379,0.34299999999999997,259533,0.968,2wQtT9hwLvYnui9B6bm1Uu,0.0,0,0.0444,1.087,1,0.0679,82.49,4,0.369,Elephant,259533,0,2008,2008-09-01,The Hypnotist of Hypercube Transcendence,0
226,0.745,0.183,361107,0.267,5mCE9NIw929dLTrcUM1e3m,0.855,3,0.11900000000000001,-13.575,1,0.0389,98.464,4,0.133,Herbert von Karajan,361106,0,2011,2011-10-20,"Wie Lieblich Sind Deine Wohnugen (Un Requiem Allemand, Op. 45 - Johannes Brahms)",0
